experiment_seed,heldout_center,support_size,support_seed,method,source_method,deterministic_selected_expert,oracle_expert,selection_stability,p_oracle_selected,p_eval_rank_le_2,mean_bootstrap_oracle_gap_pct,ci_low_oracle_gap_pct,ci_high_oracle_gap_pct,p_high_regret_gt_2,p_catastrophic_gt_5,p_selection_changed,mean_bootstrap_support_margin,margin_bin,split_id
43,4,4,31,direct_support_nelbo,support_set_nelbo_top1,0,0,0.6802,0.6802,0.6802,2.8006655313909747,0.0,8.757553256382035,0.3198,0.3198,0.3198,50.905749871063236,q4_high,target4_seed31_random_k4
43,4,8,31,direct_support_nelbo,support_set_nelbo_top1,0,0,0.8135,0.8135,0.8142,1.6028309765703084,0.0,8.978022395569505,0.1858,0.1858,0.1865,31.52476819190979,q3_mid_high,target4_seed31_random_k8
43,4,16,31,direct_support_nelbo,support_set_nelbo_top1,0,0,0.895,0.895,0.9639,0.4100873272439636,0.0,9.215387062477424,0.0361,0.0361,0.105,25.211641099357603,q4_high,target4_seed31_random_k16
43,4,32,31,direct_support_nelbo,support_set_nelbo_top1,0,0,0.8741,0.8741,1.0,0.15739635883567757,0.0,1.2501696492111007,0.0,0.0,0.1259,19.12832019762993,q2_mid_low,target4_seed31_random_k32
44,0,4,17,direct_support_nelbo,support_set_nelbo_top1,1,3,0.6568,0.0,0.6568,10.891078319510939,6.739616149046143,18.835951144572935,1.0,1.0,0.3432,18.929761161804198,q2_mid_low,target0_seed17_random_k4
44,0,8,17,direct_support_nelbo,support_set_nelbo_top1,1,3,0.5905,0.2923,0.8828,6.367118293833335,0.0,19.230550616816988,0.7077,0.7077,0.4095,11.086461808204652,q1_low,target0_seed17_random_k8
44,0,16,17,direct_support_nelbo,support_set_nelbo_top1,3,3,0.5258,0.5258,0.9967,3.3850194491217795,0.0,7.054845799236409,0.4742,0.4742,0.4742,7.840704603385925,q1_low,target0_seed17_random_k16
44,0,32,17,direct_support_nelbo,support_set_nelbo_top1,3,3,0.946,0.946,1.0,0.38133207392228696,0.0,7.061705072634944,0.054,0.054,0.054,12.110686190271377,q2_mid_low,target0_seed17_random_k32
44,0,4,23,direct_support_nelbo,support_set_nelbo_top1,3,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.70638382034302,q4_high,target0_seed23_random_k4
44,0,8,23,direct_support_nelbo,support_set_nelbo_top1,3,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.49379157161712,q4_high,target0_seed23_random_k8
44,0,16,23,direct_support_nelbo,support_set_nelbo_top1,3,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.48611017246246,q4_high,target0_seed23_random_k16
44,0,32,23,direct_support_nelbo,support_set_nelbo_top1,3,3,0.9991,0.9991,0.9991,0.015755498739832507,0.0,0.0,0.0009,0.0009,0.0009,24.662635245275496,q3_mid_high,target0_seed23_random_k32
44,0,4,31,direct_support_nelbo,support_set_nelbo_top1,3,3,0.629,0.629,0.629,6.941738201886657,0.0,18.710884641203926,0.371,0.371,0.371,49.75851752471924,q2_mid_low,target0_seed31_random_k4
44,0,8,31,direct_support_nelbo,support_set_nelbo_top1,3,3,0.8182,0.8182,0.8218,3.3134041819598745,0.0,18.46508289304934,0.1818,0.1818,0.1818,35.312856478881834,q3_mid_high,target0_seed31_random_k8
44,0,16,31,direct_support_nelbo,support_set_nelbo_top1,3,3,0.9183,0.9183,0.9271,1.4134695477535915,0.0,18.61763692383255,0.0817,0.0817,0.0817,22.985435883426668,q3_mid_high,target0_seed31_random_k16
44,0,32,31,direct_support_nelbo,support_set_nelbo_top1,3,3,0.9989,0.9989,0.9996,0.011405510833823641,0.0,0.0,0.0011,0.0011,0.0011,24.65899270453453,q3_mid_high,target0_seed31_random_k32
44,1,4,17,direct_support_nelbo,support_set_nelbo_top1,3,3,0.8566,0.8566,1.0,0.826442670420258,0.0,5.763198538495524,0.1434,0.1434,0.1434,16.83444146156311,q2_mid_low,target1_seed17_random_k4
44,1,8,17,direct_support_nelbo,support_set_nelbo_top1,3,3,0.8886000000000001,0.8886,0.9982,0.6457803228955651,0.0,5.644155916995838,0.1114,0.1114,0.1114,27.87946792297363,q3_mid_high,target1_seed17_random_k8
44,1,16,17,direct_support_nelbo,support_set_nelbo_top1,3,3,0.6819999999999999,0.682,0.7596,4.685617765562781,0.0,17.540972033449524,0.318,0.318,0.318,17.542705725765227,q2_mid_low,target1_seed17_random_k16
44,1,32,17,direct_support_nelbo,support_set_nelbo_top1,3,3,0.9526,0.9526,0.9756,0.5611395168999463,0.0,5.838446544511066,0.0474,0.0474,0.0474,20.06839427280426,q3_mid_high,target1_seed17_random_k32
44,1,4,23,direct_support_nelbo,support_set_nelbo_top1,3,3,0.4606,0.4606,0.5856,6.468615291609929,0.0,13.852123090449892,0.5394,0.5394,0.5394,8.575219300079345,q1_low,target1_seed23_random_k4
44,1,8,23,direct_support_nelbo,support_set_nelbo_top1,3,3,0.9351,0.9351,0.987,0.45907165206379785,0.0,5.485786893279541,0.0649,0.0649,0.0649,40.86388464145661,q4_high,target1_seed23_random_k8
44,1,16,23,direct_support_nelbo,support_set_nelbo_top1,3,3,0.46220000000000006,0.4622,0.5949,7.297377476344471,0.0,17.83518662886895,0.5378,0.5378,0.5378,17.076321496772767,q1_low,target1_seed23_random_k16
44,1,32,23,direct_support_nelbo,support_set_nelbo_top1,3,3,0.7765,0.7765,0.9581,1.8172526088150684,0.0,15.338558910681307,0.2235,0.2235,0.2235,16.126117053842545,q2_mid_low,target1_seed23_random_k32
44,1,4,31,direct_support_nelbo,support_set_nelbo_top1,3,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.45824441947937,q4_high,target1_seed31_random_k4
44,1,8,31,direct_support_nelbo,support_set_nelbo_top1,3,3,0.9165,0.9165,1.0,0.478813907692886,0.0,5.734298295723185,0.0835,0.0835,0.0835,18.55581361618042,q2_mid_low,target1_seed31_random_k8
44,1,16,31,direct_support_nelbo,support_set_nelbo_top1,3,3,0.9285,0.9285,0.9997,0.41874032367184527,0.0,5.824053339329625,0.0715,0.0715,0.0715,13.53810039396286,q2_mid_low,target1_seed31_random_k16
44,1,32,31,direct_support_nelbo,support_set_nelbo_top1,3,3,0.9139,0.9139,0.9962,0.5653883437429179,0.0,6.117599413860372,0.0861,0.0861,0.0861,11.899592399215699,q2_mid_low,target1_seed31_random_k32
44,2,4,17,direct_support_nelbo,support_set_nelbo_top1,4,4,0.6984,0.6984,0.9786,0.2670983820926912,0.0,0.41032257848962284,0.0214,0.0214,0.3016,15.944381205749512,q1_low,target2_seed17_random_k4
44,2,8,17,direct_support_nelbo,support_set_nelbo_top1,0,4,0.6311,0.3688,0.9999,0.32090925176607926,0.0,0.5073661107614785,0.0001,0.0001,0.3689,11.681095915985107,q1_low,target2_seed17_random_k8
44,2,16,17,direct_support_nelbo,support_set_nelbo_top1,0,4,0.8847,0.0782,0.9629,0.9665246469266032,0.0,7.753524951064665,0.0371,0.0371,0.1153,11.933970449829102,q2_mid_low,target2_seed17_random_k16
44,2,32,17,direct_support_nelbo,support_set_nelbo_top1,4,4,0.8055,0.8055,0.9969,0.04977727278561063,0.0,0.15419134562319853,0.0031,0.0031,0.1945,10.661795248413085,q1_low,target2_seed17_random_k32
44,2,4,23,direct_support_nelbo,support_set_nelbo_top1,4,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.879507580566404,q3_mid_high,target2_seed23_random_k4
44,2,8,23,direct_support_nelbo,support_set_nelbo_top1,4,4,0.8509,0.8509,0.9936,0.09383487314987275,0.0,0.3455370803493946,0.0064,0.0064,0.1491,13.715478363800049,q1_low,target2_seed23_random_k8
44,2,16,23,direct_support_nelbo,support_set_nelbo_top1,0,4,0.6001000000000001,0.3994,0.9995,0.3419590506419827,0.0,0.5635583451885829,0.0005,0.0005,0.3999,10.612749267959595,q1_low,target2_seed23_random_k16
44,2,32,23,direct_support_nelbo,support_set_nelbo_top1,0,4,0.7361,0.1659,0.902,1.3783206438804108,0.0,7.174046434750133,0.098,0.098,0.2639,7.17645771112442,q1_low,target2_seed23_random_k32
44,2,4,31,direct_support_nelbo,support_set_nelbo_top1,0,4,1.0,0.0,1.0,0.5217693023478115,0.5217693023478115,0.5217693023478115,0.0,0.0,0.0,15.744432201385498,q2_mid_low,target2_seed31_random_k4
44,2,8,31,direct_support_nelbo,support_set_nelbo_top1,4,4,0.9296,0.9296,1.0,0.015616886327570705,0.0,0.22183077169844753,0.0,0.0,0.0704,26.490546020317076,q3_mid_high,target2_seed31_random_k8
44,2,16,31,direct_support_nelbo,support_set_nelbo_top1,4,4,0.9321,0.9321,1.0,0.009611780478729147,0.0,0.1415578862846708,0.0,0.0,0.0679,18.464853437519075,q2_mid_low,target2_seed31_random_k16
44,2,32,31,direct_support_nelbo,support_set_nelbo_top1,4,0,0.9072,0.0888,0.996,0.10803044270772744,0.0,0.09180984214803854,0.004,0.004,0.0928,15.394457430410386,q2_mid_low,target2_seed31_random_k32
44,3,4,17,direct_support_nelbo,support_set_nelbo_top1,1,0,0.9968,0.0,0.9968,2.056072766912189,1.9894071061652863,1.9894071061652863,0.0032,0.0032,0.0032,49.55405317420959,q4_high,target3_seed17_random_k4
44,3,8,17,direct_support_nelbo,support_set_nelbo_top1,1,0,0.49229999999999996,0.3837,0.876,3.2073552375837,0.0,18.886815726405402,0.124,0.124,0.5077,21.4706012840271,q1_low,target3_seed17_random_k8
44,3,16,17,direct_support_nelbo,support_set_nelbo_top1,0,0,0.5061,0.5061,0.9923,1.0201230948610407,0.0,1.7972837542870563,0.0077,0.0077,0.4939,15.30630813856125,q1_low,target3_seed17_random_k16
44,3,32,17,direct_support_nelbo,support_set_nelbo_top1,0,0,0.8575,0.8575,0.9953,0.2687581055282648,0.0,1.2919745949620813,0.0047,0.0047,0.1425,13.979506667757034,q2_mid_low,target3_seed17_random_k32
44,3,4,23,direct_support_nelbo,support_set_nelbo_top1,0,0,0.5841000000000001,0.5841,1.0,0.6888258428155315,0.0,1.656229485009693,0.0,0.0,0.4159,25.79057646484375,q1_low,target3_seed23_random_k4
44,3,8,23,direct_support_nelbo,support_set_nelbo_top1,0,0,0.8194,0.8194,0.9974,0.3172316398494526,0.0,1.4500599270047272,0.0026,0.0026,0.1806,27.211699026298522,q2_mid_low,target3_seed23_random_k8
44,3,16,23,direct_support_nelbo,support_set_nelbo_top1,0,0,0.8861,0.8861,1.0,0.1294139245308876,0.0,1.1362065367066514,0.0,0.0,0.1139,28.486132271194457,q3_mid_high,target3_seed23_random_k16
44,3,32,23,direct_support_nelbo,support_set_nelbo_top1,0,0,0.9116,0.9116,1.0,0.07901749946926583,0.0,0.8938631161681655,0.0,0.0,0.0884,20.579078420972824,q3_mid_high,target3_seed23_random_k32
44,3,4,31,direct_support_nelbo,support_set_nelbo_top1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29244437026978,q4_high,target3_seed31_random_k4
44,3,8,31,direct_support_nelbo,support_set_nelbo_top1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.30820775241852,q4_high,target3_seed31_random_k8
44,3,16,31,direct_support_nelbo,support_set_nelbo_top1,0,0,0.6249,0.6249,1.0,0.6378779877802258,0.0,1.7005544862176105,0.0,0.0,0.3751,11.613778962421417,q1_low,target3_seed31_random_k16
44,3,32,31,direct_support_nelbo,support_set_nelbo_top1,1,0,0.6121,0.3879,1.0,1.2857836099732236,0.0,2.1006103740781303,0.6121,0.0,0.3879,7.493943667507172,q1_low,target3_seed31_random_k32
44,4,4,17,direct_support_nelbo,support_set_nelbo_top1,0,0,0.34840000000000004,0.3484,0.7429,2.779527792619785,0.0,7.121516228677334,0.6516,0.2571,0.6516,12.959939377593994,q1_low,target4_seed17_random_k4
44,4,8,17,direct_support_nelbo,support_set_nelbo_top1,0,0,0.7345999999999999,0.7346,0.8846,0.9698676952905809,0.0,5.088428034844552,0.2654,0.1154,0.2654,12.857691967010497,q2_mid_low,target4_seed17_random_k8
44,4,16,17,direct_support_nelbo,support_set_nelbo_top1,0,0,0.5599000000000001,0.5599,0.5695,2.3939850613846154,0.0,5.512822991734174,0.4401,0.4305,0.4401,16.91923297634125,q1_low,target4_seed17_random_k16
44,4,32,17,direct_support_nelbo,support_set_nelbo_top1,0,0,0.5507,0.5507,0.7594,1.9506113013420379,0.0,5.869084512789553,0.4493,0.2406,0.4493,8.028924288463593,q1_low,target4_seed17_random_k32
44,4,4,23,direct_support_nelbo,support_set_nelbo_top1,1,0,0.7932,0.0736,0.8668,2.709062213712927,0.0,7.051481038068294,0.9264,0.1332,0.2068,11.754679824829102,q1_low,target4_seed23_random_k4
44,4,8,23,direct_support_nelbo,support_set_nelbo_top1,0,0,0.563,0.563,0.8551,1.4231156046020212,0.0,5.07925005238109,0.437,0.1449,0.437,9.647543959808349,q1_low,target4_seed23_random_k8
44,4,16,23,direct_support_nelbo,support_set_nelbo_top1,0,0,0.8002,0.8002,0.9504,0.5957933171745586,0.0,5.007881644597507,0.1998,0.0496,0.1998,11.483684958457946,q2_mid_low,target4_seed23_random_k16
44,4,32,23,direct_support_nelbo,support_set_nelbo_top1,0,0,0.7918000000000001,0.7918,0.8905,0.8328886601885717,0.0,5.440818958061115,0.2082,0.1095,0.2082,9.843126305484772,q2_mid_low,target4_seed23_random_k32
44,4,4,31,direct_support_nelbo,support_set_nelbo_top1,0,0,0.5453,0.5453,0.9767,1.1480239577897982,0.0,2.3910447841293827,0.4547,0.0233,0.4547,7.319100001525879,q1_low,target4_seed31_random_k4
44,4,8,31,direct_support_nelbo,support_set_nelbo_top1,1,0,0.9248,0.0714,0.9962,2.3882313759981653,0.0,2.5618885262719355,0.9286,0.0,0.0752,11.091259786987305,q1_low,target4_seed31_random_k8
44,4,16,31,direct_support_nelbo,support_set_nelbo_top1,0,0,0.7142,0.7142,1.0,0.7038224974588919,0.0,2.4626399491213853,0.2858,0.0,0.2858,7.802570201492309,q1_low,target4_seed31_random_k16
44,4,32,31,direct_support_nelbo,support_set_nelbo_top1,0,0,0.873,0.873,0.9785,0.3505808921999799,0.0,2.3033561929421746,0.127,0.0215,0.127,10.994787227010727,q2_mid_low,target4_seed31_random_k32
42,0,4,17,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.9798,0.9798,0.9798,0.40436465307860237,0.0,0.0,0.0202,0.0202,0.0202,26.13554546546936,q3_mid_high,target0_seed17_random_k4
42,0,8,17,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.9924,0.9924,0.9924,0.1521420916089869,0.0,0.0,0.0076,0.0076,0.0076,24.145682934570313,q3_mid_high,target0_seed17_random_k8
42,0,16,17,conservative_support_nelbo,support_set_nelbo_conservative,3,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.61918292121887,q4_high,target0_seed17_random_k16
42,0,32,17,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.9926,0.9926,0.9995,0.04103663039776614,0.0,0.0,0.0074,0.0074,0.0074,28.33035236158371,q3_mid_high,target0_seed17_random_k32
42,0,4,23,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.8286,0.8286,0.8286,3.4370867881796796,0.0,20.0530151002315,0.1714,0.1714,0.1714,33.28189983139038,q3_mid_high,target0_seed23_random_k4
42,0,8,23,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.7038,0.7038,0.8137,3.042157864492882,0.0,12.102094457959659,0.2962,0.2962,0.2962,19.737240753364564,q2_mid_low,target0_seed23_random_k8
42,0,16,23,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.8866,0.8866,0.9686,0.8182508492877553,0.0,11.236809401429507,0.1134,0.1134,0.1134,20.26591431865692,q3_mid_high,target0_seed23_random_k16
42,0,32,23,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.9667,0.9667,0.9997,0.1923341550934199,0.0,5.728556779938536,0.0333,0.0333,0.0333,17.122026188850402,q2_mid_low,target0_seed23_random_k32
42,0,4,31,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.7117,0.7117,0.8603,3.459289310240389,0.0,20.01013099504412,0.2883,0.2883,0.2883,20.368408364486694,q3_mid_high,target0_seed31_random_k4
42,0,8,31,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.8401000000000001,0.8401,0.945,1.273208336807587,0.0,11.856334084720922,0.1599,0.1599,0.1599,16.836078399848937,q2_mid_low,target0_seed31_random_k8
42,0,16,31,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.9973,0.9973,0.9999,0.015295890325484606,0.0,0.0,0.0027,0.0027,0.0027,28.737197774600983,q4_high,target0_seed31_random_k16
42,0,32,31,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.9999,0.9999,1.0,0.0004826585146590384,0.0,0.0,0.0001,0.0,0.0001,39.28901346712112,q4_high,target0_seed31_random_k32
42,1,4,17,conservative_support_nelbo,support_set_nelbo_conservative,3,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.52995726699829,q4_high,target1_seed17_random_k4
42,1,8,17,conservative_support_nelbo,support_set_nelbo_conservative,2,3,0.5485,0.4515,0.4515,5.888809397455897,0.0,10.736206741031717,0.5485,0.5485,0.4515,22.77377214050293,q1_low,target1_seed17_random_k8
42,1,16,17,conservative_support_nelbo,support_set_nelbo_conservative,2,3,0.5796,0.385,0.4204,6.640158691088337,0.0,11.124944794484579,0.615,0.615,0.4204,11.921817802810668,q1_low,target1_seed17_random_k16
42,1,32,17,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.9788,0.9788,0.9888,0.1747179024567442,0.0,0.0,0.0212,0.0212,0.0212,16.862870387125014,q2_mid_low,target1_seed17_random_k32
42,1,4,23,conservative_support_nelbo,support_set_nelbo_conservative,0,3,0.5901000000000001,0.4099,1.0,3.1647395293164693,0.0,5.3630563113310785,0.5901,0.5901,0.4099,10.37933759918213,q1_low,target1_seed23_random_k4
42,1,8,23,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.8173,0.8173,1.0,0.985315157143749,0.0,5.393076941126157,0.1827,0.1827,0.1827,8.202471339035034,q1_low,target1_seed23_random_k8
42,1,16,23,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.9918,0.9918,1.0,0.04338459204412235,0.0,0.0,0.0082,0.0082,0.0082,22.30978972568512,q3_mid_high,target1_seed23_random_k16
42,1,32,23,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.9994,0.9994,1.0,0.003125985218438752,0.0,0.0,0.0006,0.0006,0.0006,23.843405482387542,q3_mid_high,target1_seed23_random_k32
42,1,4,31,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.9381,0.9381,1.0,0.31668252029125704,0.0,5.116034253493651,0.0619,0.0619,0.0619,51.625791318893434,q4_high,target1_seed31_random_k4
42,1,8,31,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.983,0.983,1.0,0.08676780606196594,0.0,0.0,0.017,0.017,0.017,37.162152565193175,q4_high,target1_seed31_random_k8
42,1,16,31,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.9869,0.9869,1.0,0.06760114380111613,0.0,0.0,0.0131,0.0131,0.0131,27.042642383289337,q3_mid_high,target1_seed31_random_k16
42,1,32,31,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.9995,0.9995,1.0,0.0024791823300816494,0.0,0.0,0.0005,0.0,0.0005,30.258516029644014,q4_high,target1_seed31_random_k32
42,2,4,17,conservative_support_nelbo,support_set_nelbo_conservative,4,4,0.7533,0.7533,0.7533,0.8667856668586437,0.0,3.5135211465692895,0.2467,0.0,0.2467,44.34936944543344,q4_high,target2_seed17_random_k4
42,2,8,17,conservative_support_nelbo,support_set_nelbo_conservative,4,4,0.9018,0.9018,0.9257,0.34384622728222203,0.0,3.4544616847436114,0.0982,0.0006,0.0982,23.870113079833985,q3_mid_high,target2_seed17_random_k8
42,2,16,17,conservative_support_nelbo,support_set_nelbo_conservative,4,4,0.9953,0.9953,0.9986,0.013917259126358269,0.0,0.0,0.0047,0.0,0.0047,34.67084706640244,q4_high,target2_seed17_random_k16
42,2,32,17,conservative_support_nelbo,support_set_nelbo_conservative,4,4,0.9997,0.9997,0.9997,0.0007568221225089355,0.0,0.0,0.0003,0.0,0.0003,30.276497459745407,q4_high,target2_seed17_random_k32
42,2,4,23,conservative_support_nelbo,support_set_nelbo_conservative,3,4,0.7379,0.0385,0.2621,3.6659457679959773,0.0,3.847943344166047,0.9615,0.0,0.2621,10.025060784858741,q1_low,target2_seed23_random_k4
42,2,8,23,conservative_support_nelbo,support_set_nelbo_conservative,4,4,0.6702,0.6702,0.7848,1.2344996965438064,0.0,3.8013939430679917,0.3298,0.0,0.3298,9.301811773300171,q1_low,target2_seed23_random_k8
42,2,16,23,conservative_support_nelbo,support_set_nelbo_conservative,4,4,0.9755,0.9755,0.9907,0.08621354347420528,0.0,0.0,0.0245,0.0,0.0245,14.005977902030946,q2_mid_low,target2_seed23_random_k16
42,2,32,23,conservative_support_nelbo,support_set_nelbo_conservative,4,4,0.7844,0.7844,0.791,0.8650624754141741,0.0,4.023559273011102,0.2156,0.0,0.2156,5.4207334433555605,q1_low,target2_seed23_random_k32
42,2,4,31,conservative_support_nelbo,support_set_nelbo_conservative,4,4,0.8084,0.8084,0.8939,0.6859903565499385,0.0,3.6045701547709195,0.1916,0.0,0.1916,16.260630769584804,q2_mid_low,target2_seed31_random_k4
42,2,8,31,conservative_support_nelbo,support_set_nelbo_conservative,4,4,0.9585,0.9585,0.9972,0.1450630110286415,0.0,3.4950434219016495,0.0415,0.0,0.0415,17.98931674861908,q2_mid_low,target2_seed31_random_k8
42,2,16,31,conservative_support_nelbo,support_set_nelbo_conservative,4,4,0.7014,0.7014,0.7798,1.1230970311229038,0.0,3.7924470915821504,0.2986,0.0,0.2986,9.271032323551179,q1_low,target2_seed31_random_k16
42,2,32,31,conservative_support_nelbo,support_set_nelbo_conservative,4,4,0.8972,0.8972,0.9053,0.3790438013305515,0.0,3.717582751996449,0.1028,0.0,0.1028,9.284451107788087,q1_low,target2_seed31_random_k32
42,3,4,17,conservative_support_nelbo,support_set_nelbo_conservative,1,1,0.6978,0.6978,0.9385,5.365996832013836,0.0,35.104683354463106,0.3022,0.3022,0.3022,43.064822816467284,q3_mid_high,target3_seed17_random_k4
42,3,8,17,conservative_support_nelbo,support_set_nelbo_conservative,1,1,0.9869,0.9869,0.9996,0.17800934337381955,0.0,0.0,0.0131,0.0131,0.0131,60.097339133644105,q4_high,target3_seed17_random_k8
42,3,16,17,conservative_support_nelbo,support_set_nelbo_conservative,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.77329244194031,q4_high,target3_seed17_random_k16
42,3,32,17,conservative_support_nelbo,support_set_nelbo_conservative,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.08267167129517,q4_high,target3_seed17_random_k32
42,3,4,23,conservative_support_nelbo,support_set_nelbo_conservative,1,1,0.9951,0.9951,1.0,0.0648927024760999,0.0,0.0,0.0049,0.0049,0.0049,40.3619187412262,q4_high,target3_seed23_random_k4
42,3,8,23,conservative_support_nelbo,support_set_nelbo_conservative,1,1,0.9999,0.9999,1.0,0.0012863920663089717,0.0,0.0,0.0001,0.0001,0.0001,62.93207984638214,q4_high,target3_seed23_random_k8
42,3,16,23,conservative_support_nelbo,support_set_nelbo_conservative,1,1,0.9995,0.9995,1.0,0.006558647371385719,0.0,0.0,0.0005,0.0005,0.0005,37.710840618419645,q4_high,target3_seed23_random_k16
42,3,32,23,conservative_support_nelbo,support_set_nelbo_conservative,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.58213379929066,q4_high,target3_seed23_random_k32
42,3,4,31,conservative_support_nelbo,support_set_nelbo_conservative,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.41066278762817,q4_high,target3_seed31_random_k4
42,3,8,31,conservative_support_nelbo,support_set_nelbo_conservative,1,1,0.9995,0.9995,1.0,0.006527999165131891,0.0,0.0,0.0005,0.0005,0.0005,60.00817436408997,q4_high,target3_seed31_random_k8
42,3,16,31,conservative_support_nelbo,support_set_nelbo_conservative,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.35377155628204,q4_high,target3_seed31_random_k16
42,3,32,31,conservative_support_nelbo,support_set_nelbo_conservative,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.29334004769325,q4_high,target3_seed31_random_k32
42,4,4,17,conservative_support_nelbo,support_set_nelbo_conservative,2,1,0.793,0.0,0.207,3.5345209463414307,0.4607864613419891,4.336870301189961,0.793,0.0,0.207,28.242556701119728,q3_mid_high,target4_seed17_random_k4
42,4,8,17,conservative_support_nelbo,support_set_nelbo_conservative,0,1,0.7657,0.0112,0.7769,1.3105815575901996,0.4928979754961687,4.182741271863663,0.2231,0.0,0.2343,16.467638305664064,q2_mid_low,target4_seed17_random_k8
42,4,16,17,conservative_support_nelbo,support_set_nelbo_conservative,0,1,0.8414,0.0918,0.9332,0.7639880575377752,0.0,4.161716200741603,0.0668,0.0,0.1586,12.975224932289123,q2_mid_low,target4_seed17_random_k16
42,4,32,17,conservative_support_nelbo,support_set_nelbo_conservative,0,1,0.8664000000000001,0.0521,0.9185,1.1542277020581406,0.0,4.642976557200237,0.0815,0.0,0.1336,9.259474269294738,q2_mid_low,target4_seed17_random_k32
42,4,4,23,conservative_support_nelbo,support_set_nelbo_conservative,2,1,0.9105,0.0362,0.0895,3.854226716982454,0.0,4.217840519864204,0.9105,0.0,0.0895,44.027159569252305,q4_high,target4_seed23_random_k4
42,4,8,23,conservative_support_nelbo,support_set_nelbo_conservative,0,1,0.51,0.24,0.75,1.171345202470248,0.0,4.017841683327599,0.25,0.0,0.49,12.575762713623046,q1_low,target4_seed23_random_k8
42,4,16,23,conservative_support_nelbo,support_set_nelbo_conservative,1,1,0.7803,0.7803,0.9758,0.09827427182726503,0.0,0.06088293585083478,0.0242,0.0006,0.2197,11.947770765304565,q1_low,target4_seed23_random_k16
42,4,32,23,conservative_support_nelbo,support_set_nelbo_conservative,1,1,0.6153,0.6153,0.9938,0.0855920271686987,0.0,0.16984342888826065,0.0062,0.0,0.3847,6.694985385084152,q1_low,target4_seed23_random_k32
42,4,4,31,conservative_support_nelbo,support_set_nelbo_conservative,1,1,0.5718,0.5718,0.5718,1.680041463953862,0.0,3.9234971133906162,0.4282,0.0,0.4282,26.7634913153449,q1_low,target4_seed31_random_k4
42,4,8,31,conservative_support_nelbo,support_set_nelbo_conservative,1,1,0.7348,0.7348,0.7864,0.8684124859468526,0.0,3.8854065264573476,0.2136,0.0085,0.2652,14.368806121635437,q1_low,target4_seed31_random_k8
42,4,16,31,conservative_support_nelbo,support_set_nelbo_conservative,1,1,0.7052,0.7052,0.7889,0.8468702457722634,0.0,3.9809009576572096,0.2111,0.0006,0.2948,12.111933325386047,q2_mid_low,target4_seed31_random_k16
42,4,32,31,conservative_support_nelbo,support_set_nelbo_conservative,1,0,0.8389,0.1498,0.9887,0.10875583175777385,0.0,0.08293079773804353,0.0113,0.0,0.1611,9.514740374088287,q1_low,target4_seed31_random_k32
43,0,4,17,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.9955,0.9955,0.9955,0.0942838057766076,0.0,0.0,0.0045,0.0045,0.0045,28.869404998016357,q3_mid_high,target0_seed17_random_k4
43,0,8,17,conservative_support_nelbo,support_set_nelbo_conservative,3,3,0.9999,0.9999,0.9999,0.0020715179637391737,0.0,0.0,0.0001,0.0001,0.0001,41.896434681068506,q4_high,target0_seed17_random_k8
